transaction_id,product_id,time_id,store_id,qty,unit_price,line_total
138577,22,107288,8,2,2.0,4.0
138578,59,107289,8,1,4.5,4.5
138579,56,107290,8,2,2.55,5.1
138580,44,107291,8,1,2.5,2.5
138581,42,107292,3,2,2.5,5.0
138582,56,107293,5,1,2.55,2.55
138583,76,107293,5,1,3.5,3.5
138584,24,107294,3,1,3.0,3.0
138585,45,107295,8,2,3.0,6.0
138586,15,107295,8,1,9.25,9.25
138587,44,107296,5,3,2.5,7.5
138588,48,107297,5,1,2.5,2.5
138589,50,107298,8,2,2.5,5.0
138590,23,107299,3,2,2.5,5.0
138591,76,107299,3,1,3.5,3.5
138592,46,107300,8,1,2.5,2.5
138593,56,107301,8,1,2.55,2.55
138594,33,107302,3,1,3.5,3.5
138595,81,107302,3,1,23.0,23.0
138596,48,107303,8,1,2.5,2.5
138597,58,107304,8,2,3.5,7.0
138598,27,107305,5,2,3.5,7.0
138599,51,107306,8,1,3.0,3.0
138600,52,107307,8,2,2.5,5.0
138601,58,107308,5,2,3.5,7.0
138602,73,107308,5,1,3.75,3.75
138603,25,107309,8,2,2.2,4.4
138604,78,107309,8,1,4.5,4.5
138605,22,107310,3,2,2.0,4.0
138606,55,107311,8,1,4.0,4.0
138607,27,107312,8,2,3.5,7.0
138608,87,107313,8,1,2.1,2.1
138609,72,107313,8,1,3.25,3.25
138610,79,107313,8,1,3.75,3.75
138611,53,107314,8,1,3.0,3.0
138612,51,107315,5,3,3.0,9.0
138613,45,107316,5,2,3.0,6.0
138614,72,107316,5,1,3.25,3.25
138615,6,107316,5,1,21.0,21.0
138616,61,107317,3,1,4.75,4.75
138617,57,107318,3,2,3.1,6.2
138618,61,107318,8,2,4.75,9.5
138619,44,107319,8,1,2.5,2.5
138620,72,107319,8,1,3.25,3.25
138621,25,107320,3,2,2.2,4.4
138622,57,107321,5,2,3.1,6.2
138623,37,107322,8,2,3.0,6.0
138624,64,107322,8,1,0.8,0.8
138625,52,107323,8,2,2.5,5.0
138626,34,107324,5,1,2.45,2.45
138627,39,107325,8,1,4.25,4.25
138628,84,107325,8,1,0.8,0.8
138629,35,107326,3,1,3.1,3.1
138630,33,107327,8,2,3.5,7.0
138631,47,107328,3,1,3.0,3.0
138632,71,107329,3,1,3.75,3.75
138633,71,107329,3,1,3.75,3.75
138634,57,107330,3,1,3.1,3.1
138635,70,107330,3,1,3.25,3.25
138636,28,107330,8,1,2.0,2.0
138637,11,107330,8,1,8.95,8.95
138638,25,107331,8,2,2.2,4.4
138639,29,107332,8,2,2.5,5.0
138640,71,107333,3,1,3.75,3.75
138641,71,107333,3,1,3.75,3.75
138642,48,107334,3,2,2.5,5.0
138643,38,107335,8,2,3.75,7.5
138644,64,107335,8,2,0.8,1.6
138645,41,107336,8,1,4.25,4.25
138646,84,107336,8,2,0.8,1.6
138647,59,107337,5,3,4.5,13.5
138648,23,107338,3,2,2.5,5.0
138649,32,107339,8,2,3.0,6.0
138650,72,107339,8,1,3.25,3.25
138651,26,107340,5,1,3.0,3.0
138652,71,107340,5,1,3.75,3.75
138653,42,107341,5,3,2.5,7.5
138654,27,107342,3,1,3.5,3.5
138655,25,107343,5,3,2.2,6.6000000000000005
138656,32,107344,3,2,3.0,6.0
138657,41,107345,3,2,4.25,8.5
138658,63,107345,3,2,0.8,1.6
138659,61,107346,3,1,4.75,4.75
138660,46,107347,5,3,2.5,7.5
138661,87,107348,5,2,3.0,6.0
138662,34,107349,5,2,2.45,4.9
138663,44,107350,3,1,2.5,2.5
138664,22,107351,3,2,2.0,4.0
138665,61,107352,3,2,4.75,9.5
138666,47,107353,3,1,3.0,3.0
138667,43,107354,3,2,3.0,6.0
138668,69,107354,3,1,3.25,3.25
138669,55,107355,3,2,4.0,8.0
138670,40,107356,5,3,3.75,11.25
138671,65,107356,5,2,0.8,1.6
138672,30,107357,5,3,3.0,9.0
138673,75,107357,5,1,3.5,3.5
138674,31,107358,5,1,2.2,2.2
138675,87,107359,5,1,2.1,2.1
138676,72,107359,5,1,2.65,2.65
138677,26,107360,5,1,3.0,3.0
138678,30,107361,8,1,3.0,3.0
138679,71,107361,8,1,3.75,3.75
138680,87,107362,8,2,3.0,6.0
138681,70,107362,8,1,3.25,3.25
138682,30,107363,5,2,3.0,6.0
138683,40,107364,8,1,3.75,3.75
138684,63,107364,8,2,0.8,1.6
138685,44,107365,5,3,2.5,7.5
138686,48,107366,5,1,2.5,2.5
138687,25,107367,5,1,2.2,2.2
138688,73,107367,5,1,3.75,3.75
138689,29,107368,5,3,2.5,7.5
138690,26,107369,8,1,3.0,3.0
138691,58,107370,8,1,3.5,3.5
138692,32,107371,5,3,3.0,9.0
138693,57,107372,8,2,3.1,6.2
138694,53,107373,3,2,3.0,6.0
138695,39,107374,5,3,4.25,12.75
138696,84,107374,5,1,0.8,0.8
138697,22,107375,8,2,2.0,4.0
138698,25,107376,8,2,2.2,4.4
138699,43,107377,8,1,3.0,3.0
138700,8,107377,8,1,45.0,45.0
138701,59,107377,8,1,4.5,4.5
138702,79,107377,8,1,3.75,3.75
138703,29,107378,8,1,2.5,2.5
138704,61,107379,8,2,4.75,9.5
138705,27,107380,3,1,3.5,3.5
138706,34,107381,8,2,2.45,4.9
138707,77,107381,8,1,3.0,3.0
138708,43,107382,3,2,3.0,6.0
138709,71,107382,3,1,3.75,3.75
138710,51,107383,5,2,3.0,6.0
138711,70,107383,5,1,3.25,3.25
138712,35,107384,5,1,3.1,3.1
138713,71,107384,5,1,3.75,3.75
138714,57,107385,3,1,3.1,3.1
138715,26,107386,5,1,3.0,3.0
138716,73,107386,5,1,3.75,3.75
138717,55,107387,3,1,4.0,4.0
138718,55,107388,8,1,4.0,4.0
138719,50,107389,5,2,2.5,5.0
138720,25,107390,5,1,2.2,2.2
138721,37,107391,5,2,3.0,6.0
138722,63,107391,5,1,0.8,0.8
138723,31,107392,8,1,2.2,2.2
138724,32,107393,8,1,3.0,3.0
138725,51,107394,8,2,3.0,6.0
138726,76,107394,8,1,3.5,3.5
138727,24,107395,3,1,3.0,3.0
138728,27,107396,3,2,3.5,7.0
138729,87,107397,5,1,3.0,3.0
138730,44,107398,8,1,2.5,2.5
138731,49,107399,5,2,3.0,6.0
138732,27,107400,5,1,3.5,3.5
138733,79,107400,5,1,3.75,3.75
138734,22,107401,5,3,2.0,6.0
138735,70,107401,5,1,3.25,3.25
138736,41,107402,8,1,4.25,4.25
138737,65,107402,8,2,0.8,1.6
138738,46,107403,8,2,2.5,5.0
138739,87,107404,5,2,2.1,4.2
138740,72,107404,5,2,2.65,5.3
138741,28,107405,5,1,2.0,2.0
138742,29,107406,5,1,2.5,2.5
138743,41,107407,8,1,4.25,4.25
138744,64,107407,8,2,0.8,1.6
138745,45,107408,5,2,3.0,6.0
138746,30,107409,8,2,3.0,6.0
138747,58,107410,5,1,3.5,3.5
138748,35,107411,5,2,3.1,6.2
138749,7,107411,5,1,19.75,19.75
138750,27,107412,8,2,3.5,7.0
138751,59,107413,3,1,4.5,4.5
138752,29,107414,8,2,2.5,5.0
138753,46,107415,8,1,2.5,2.5
138754,73,107415,8,1,3.75,3.75
138755,59,107416,5,1,4.5,4.5
138756,34,107417,8,1,2.45,2.45
138757,29,107418,8,1,2.5,2.5
138758,50,107419,5,2,2.5,5.0
138759,75,107419,5,1,3.5,3.5
138760,60,107420,3,1,3.75,3.75
138761,33,107421,5,1,3.5,3.5
138762,20,107421,5,1,7.6,7.6
138763,32,107422,8,2,3.0,6.0
138764,44,107423,8,2,2.5,5.0
138765,71,107423,8,1,3.75,3.75
138766,27,107424,8,1,3.5,3.5
138767,22,107425,8,1,2.0,2.0
138768,39,107426,3,2,4.25,8.5
138769,65,107426,3,2,0.8,1.6
138770,40,107427,5,1,3.75,3.75
138771,63,107427,5,1,0.8,0.8
138772,81,107427,5,1,28.0,28.0
138773,55,107428,8,1,4.0,4.0
138774,49,107429,5,3,3.0,9.0
138775,75,107429,5,1,3.5,3.5
138776,38,107430,8,1,3.75,3.75
138777,63,107430,8,2,0.8,1.6
138778,36,107431,3,1,3.75,3.75
138779,22,107432,5,2,2.0,4.0
138780,82,107432,5,1,12.0,12.0
138781,24,107433,8,2,3.0,6.0
138782,75,107433,8,1,3.5,3.5
138783,87,107434,8,2,3.0,6.0
138784,71,107434,8,1,3.75,3.75
138785,9,107434,8,1,22.5,22.5
138786,42,107435,3,2,2.5,5.0
138787,9,107435,3,1,22.5,22.5
138788,52,107436,8,1,2.5,2.5
138789,83,107436,8,1,14.0,14.0
138790,58,107437,8,1,3.5,3.5
138791,87,107438,8,2,3.0,6.0
138792,72,107438,8,1,3.25,3.25
138793,34,107439,3,2,2.45,4.9
138794,57,107440,5,3,3.1,9.3
138795,73,107440,5,1,3.75,3.75
138796,31,107441,3,2,2.2,4.4
138797,61,107442,3,2,4.75,9.5
138798,70,107442,3,1,3.25,3.25
138799,87,107443,5,1,2.1,2.1
138800,72,107443,5,1,2.65,2.65
138801,51,107444,5,3,3.0,9.0
138802,52,107445,3,1,2.5,2.5
138803,79,107445,3,1,3.75,3.75
138804,40,107446,3,1,3.75,3.75
138805,64,107446,3,1,0.8,0.8
138806,50,107447,8,1,2.5,2.5
138807,58,107448,8,1,3.5,3.5
138808,47,107449,5,2,3.0,6.0
138809,9,107449,5,1,22.5,22.5
138810,55,107450,8,1,4.0,4.0
138811,79,107450,8,1,3.75,3.75
138812,50,107451,3,1,2.5,2.5
138813,23,107452,8,2,2.5,5.0
138814,22,107453,8,2,2.0,4.0
138815,79,107453,8,1,3.75,3.75
138816,30,107454,5,2,3.0,6.0
138817,44,107455,8,1,2.5,2.5
138818,69,107455,8,1,3.25,3.25
138819,47,107456,5,1,3.0,3.0
138820,69,107456,5,1,3.25,3.25
138821,47,107457,8,1,3.0,3.0
138822,56,107458,3,2,2.55,5.1
138823,87,107459,8,2,3.0,6.0
138824,87,107460,5,1,2.1,2.1
138825,72,107460,5,1,2.65,2.65
138826,70,107460,5,1,3.25,3.25
138827,49,107461,8,1,3.0,3.0
138828,55,107462,3,2,4.0,8.0
138829,7,107462,3,1,19.75,19.75
138830,54,107463,8,2,2.5,5.0
138831,74,107463,8,1,3.5,3.5
138832,25,107464,8,2,2.2,4.4
138833,74,107464,8,1,3.5,3.5
138834,41,107465,5,1,4.25,4.25
138835,64,107465,5,2,0.8,1.6
138836,79,107465,5,1,3.75,3.75
138837,23,107466,5,2,2.5,5.0
138838,41,107467,5,1,4.25,4.25
138839,65,107467,5,1,0.8,0.8
138840,42,107468,5,3,2.5,7.5
138841,72,107468,5,1,3.25,3.25
138842,33,107469,5,1,3.5,3.5
138843,71,107469,5,1,3.75,3.75
138844,60,107470,5,2,3.75,7.5
138845,71,107470,5,1,3.75,3.75
138846,33,107471,5,1,3.5,3.5
138847,78,107471,5,1,4.5,4.5
138848,52,107472,5,3,2.5,7.5
138849,87,107473,8,1,3.0,3.0
138850,45,107474,8,2,3.0,6.0
138851,30,107475,8,2,3.0,6.0
138852,25,107476,5,3,2.2,6.6000000000000005
138853,32,107477,8,2,3.0,6.0
138854,22,107478,8,1,2.0,2.0
138855,50,107479,8,1,2.5,2.5
138856,53,107480,8,2,3.0,6.0
138857,19,107480,8,1,6.4,6.4
138858,52,107481,5,1,2.5,2.5
138859,45,107482,8,1,3.0,3.0
138860,87,107483,5,1,3.0,3.0
138861,27,107484,5,2,3.5,7.0
138862,73,107484,5,1,3.75,3.75
138863,52,107485,8,1,2.5,2.5
138864,87,107486,5,1,3.0,3.0
138865,27,107487,5,1,3.5,3.5
138866,69,107487,5,1,3.25,3.25
138867,36,107488,5,3,3.75,11.25
138868,32,107489,8,1,3.0,3.0
138869,50,107490,8,1,2.5,2.5
138870,75,107490,8,1,3.5,3.5
138871,56,107491,8,1,2.55,2.55
138872,53,107492,8,2,3.0,6.0
138873,71,107492,8,1,3.75,3.75
138874,57,107493,5,2,3.1,6.2
138875,61,107494,8,1,4.75,4.75
138876,87,107495,8,1,3.0,3.0
138877,59,107496,3,2,4.5,9.0
138878,72,107496,3,1,3.25,3.25
138879,2,107496,3,1,18.0,18.0
138880,33,107497,8,1,3.5,3.5
138881,35,107498,3,1,3.1,3.1
138882,37,107499,5,2,3.0,6.0
138883,65,107499,5,1,0.8,0.8
138884,25,107500,8,2,2.2,4.4
138885,79,107500,8,1,3.75,3.75
138886,52,107501,8,2,2.5,5.0
138887,27,107502,8,1,3.5,3.5
138888,75,107502,8,1,3.5,3.5
138889,52,107503,5,1,2.5,2.5
138890,74,107503,5,1,3.5,3.5
138891,40,107504,8,1,3.75,3.75
138892,84,107504,8,2,0.8,1.6
138893,71,107504,8,1,3.75,3.75
138894,58,107505,3,1,3.5,3.5
138895,6,107505,3,1,21.0,21.0
138896,81,107505,3,1,28.0,28.0
138897,32,107506,8,1,3.0,3.0
138898,59,107507,3,2,4.5,9.0
138899,20,107507,3,1,7.6,7.6
138900,38,107508,5,3,3.75,11.25
138901,84,107508,5,1,0.8,0.8
138902,70,107508,5,1,3.25,3.25
138903,56,107509,8,1,2.55,2.55
138904,37,107510,3,1,3.0,3.0
138905,63,107510,3,1,0.8,0.8
138906,83,107510,3,1,23.0,23.0
138907,38,107511,3,1,3.75,3.75
138908,64,107511,3,1,0.8,0.8
138909,39,107512,3,1,4.25,4.25
138910,65,107512,3,2,0.8,1.6
138911,58,107513,3,1,3.5,3.5
138912,22,107514,8,2,2.0,4.0
138913,37,107515,5,2,3.0,6.0
138914,65,107515,5,2,0.8,1.6
138915,26,107516,8,1,3.0,3.0
138916,53,107517,8,1,3.0,3.0
138917,49,107518,5,2,3.0,6.0
138918,44,107519,3,1,2.5,2.5
138919,73,107519,3,1,3.75,3.75
138920,61,107520,3,1,4.75,4.75
138921,36,107521,8,2,3.75,7.5
138922,74,107521,8,1,3.5,3.5
138923,35,107522,5,3,3.1,9.3
138924,69,107522,5,1,3.25,3.25
138925,38,107523,5,3,3.75,11.25
138926,64,107523,5,2,0.8,1.6
138927,49,107524,3,1,3.0,3.0
138928,31,107525,5,1,2.2,2.2
138929,15,107525,5,1,9.25,9.25
138930,28,107526,3,2,2.0,4.0
138931,28,107527,3,2,2.0,4.0
138932,30,107528,5,3,3.0,9.0
138933,79,107528,5,1,3.75,3.75
138934,48,107529,8,1,2.5,2.5
138935,77,107529,8,1,3.0,3.0
138936,11,107529,8,1,8.95,8.95
138937,33,107530,5,2,3.5,7.0
138938,38,107531,8,1,3.75,3.75
138939,64,107531,8,2,0.8,1.6
138940,45,107532,3,2,3.0,6.0
138941,24,107533,8,1,3.0,3.0
138942,59,107534,5,2,4.5,9.0
138943,58,107535,5,1,3.5,3.5
138944,28,107536,8,2,2.0,4.0
138945,48,107537,8,1,2.5,2.5
138946,46,107538,8,2,2.5,5.0
138947,71,107538,8,1,3.75,3.75
138948,27,107539,3,1,3.5,3.5
138949,28,107540,5,1,2.0,2.0
138950,51,107541,8,1,3.0,3.0
138951,52,107542,5,1,2.5,2.5
138952,38,107543,3,1,3.75,3.75
138953,63,107543,3,2,0.8,1.6
138954,45,107544,8,2,3.0,6.0
138955,59,107545,3,1,4.5,4.5
138956,23,107546,8,2,2.5,5.0
138957,87,107547,5,2,3.0,6.0
138958,44,107548,8,2,2.5,5.0
138959,44,107549,3,1,2.5,2.5
138960,78,107549,3,1,4.5,4.5
138961,29,107550,8,2,2.5,5.0
138962,61,107551,3,2,4.75,9.5
138963,72,107551,3,1,3.25,3.25
138964,26,107552,8,2,3.0,6.0
138965,61,107553,5,2,4.75,9.5
138966,26,107554,3,2,3.0,6.0
138967,57,107555,3,2,3.1,6.2
138968,31,107556,3,2,2.2,4.4
138969,34,107557,5,3,2.45,7.3500000000000005
138970,54,107558,3,2,2.5,5.0
138971,72,107558,3,1,3.25,3.25
138972,28,107559,3,2,2.0,4.0
138973,34,107560,3,2,2.45,4.9
138974,53,107561,3,1,3.0,3.0
138975,39,107562,5,1,4.25,4.25
138976,64,107562,5,2,0.8,1.6
138977,49,107563,8,2,3.0,6.0
138978,50,107564,5,3,2.5,7.5
138979,35,107565,3,2,3.1,6.2
138980,43,107566,8,2,3.0,6.0
138981,23,107567,8,1,2.5,2.5
138982,41,107568,3,2,4.25,8.5
138983,44,107569,3,1,2.5,2.5
138984,52,107570,5,3,2.5,7.5
138985,59,107571,8,1,4.5,4.5
138986,61,107572,8,2,4.75,9.5
138987,24,107573,8,1,3.0,3.0
138988,64,107574,8,2,0.8,1.6
138989,72,107574,8,1,3.25,3.25
138990,47,107575,5,1,3.0,3.0
138991,45,107576,5,3,3.0,9.0
138992,61,107577,3,2,4.75,9.5
138993,36,107578,8,1,3.75,3.75
138994,60,107579,8,1,3.75,3.75
138995,37,107580,5,3,3.0,9.0
138996,84,107580,5,2,0.8,1.6
138997,44,107581,3,1,2.5,2.5
138998,38,107582,8,1,3.75,3.75
138999,65,107582,8,1,0.8,0.8
139000,50,107583,3,2,2.5,5.0
139001,33,107584,5,1,3.5,3.5
139002,78,107584,5,1,4.5,4.5
139003,45,107585,5,1,3.0,3.0
139004,74,107585,5,1,3.5,3.5
139005,56,107586,8,1,2.55,2.55
139006,69,107586,8,1,3.25,3.25
139007,50,107587,3,1,2.5,2.5
139008,49,107588,3,1,3.0,3.0
139009,47,107589,5,3,3.0,9.0
139010,48,107590,3,1,2.5,2.5
139011,42,107591,5,1,2.5,2.5
139012,40,107592,5,3,3.75,11.25
139013,65,107592,5,2,0.8,1.6
139014,25,107593,5,1,2.2,2.2
139015,75,107593,5,1,3.5,3.5
139016,41,107594,8,2,4.25,8.5
139017,63,107594,8,2,0.8,1.6
139018,29,107595,8,2,2.5,5.0
139019,58,107596,3,2,3.5,7.0
139020,13,107596,3,1,8.95,8.95
139021,37,107597,8,1,3.0,3.0
139022,65,107597,8,2,0.8,1.6
139023,47,107598,5,2,3.0,6.0
139024,30,107599,8,2,3.0,6.0
139025,48,107600,3,2,2.5,5.0
139026,73,107600,3,1,3.75,3.75
139027,40,107601,3,2,3.75,7.5
139028,64,107601,3,2,0.8,1.6
139029,46,107602,8,1,2.5,2.5
139030,75,107602,8,1,3.5,3.5
139031,41,107603,3,1,4.25,4.25
139032,84,107603,3,2,0.8,1.6
139033,47,107604,3,1,3.0,3.0
139034,45,107605,8,1,3.0,3.0
139035,31,107606,8,2,2.2,4.4
139036,53,107607,8,2,3.0,6.0
139037,72,107607,8,1,3.25,3.25
139038,87,107608,8,1,2.1,2.1
139039,72,107608,8,1,3.25,3.25
139040,32,107609,3,2,3.0,6.0
139041,79,107609,3,1,3.75,3.75
139042,3,107609,3,1,14.75,14.75
139043,28,107610,3,2,2.0,4.0
139044,53,107611,3,2,3.0,6.0
139045,36,107612,8,1,3.75,3.75
139046,31,107613,8,2,2.2,4.4
139047,32,107614,8,1,3.0,3.0
139048,26,107615,8,2,3.0,6.0
139049,43,107616,3,1,3.0,3.0
139050,56,107617,8,1,2.55,2.55
139051,41,107618,8,1,4.25,4.25
139052,63,107618,8,2,0.8,1.6
139053,51,107619,3,2,3.0,6.0
139054,43,107620,3,1,3.0,3.0
139055,40,107621,3,2,3.75,7.5
139056,65,107621,3,2,0.8,1.6
139057,81,107621,3,1,28.0,28.0
139058,40,107622,8,2,3.75,7.5
139059,64,107622,8,2,0.8,1.6
139060,70,107622,8,1,3.25,3.25
139061,27,107623,8,1,3.5,3.5
139062,43,107624,8,2,3.0,6.0
139063,51,107625,3,1,3.0,3.0
139064,45,107626,8,2,3.0,6.0
139065,38,107627,8,1,3.75,3.75
139066,84,107627,8,2,0.8,1.6
139067,83,107627,8,1,14.0,14.0
139068,48,107628,3,2,2.5,5.0
139069,28,107629,3,2,2.0,4.0
139070,61,107630,3,2,4.75,9.5
139071,55,107631,8,2,4.0,8.0
139072,87,107632,8,2,3.0,6.0
139073,40,107633,3,1,3.75,3.75
139074,84,107633,3,2,0.8,1.6
139075,74,107633,3,1,3.5,3.5
139076,47,107634,3,2,3.0,6.0
139077,56,107635,8,2,2.55,5.1
139078,31,107636,3,2,2.2,4.4
139079,23,107637,8,2,2.5,5.0
139080,46,107638,8,1,2.5,2.5
139081,41,107639,8,1,4.25,4.25
139082,63,107639,8,1,0.8,0.8
139083,61,107640,8,2,4.75,9.5
139084,36,107641,8,2,3.75,7.5
139085,47,107642,8,1,3.0,3.0
139086,35,107643,8,2,3.1,6.2
139087,75,107643,8,1,3.5,3.5
139088,40,107644,8,1,3.75,3.75
139089,65,107644,8,2,0.8,1.6
139090,54,107645,8,2,2.5,5.0
139091,50,107646,8,1,2.5,2.5
139092,78,107646,8,1,4.5,4.5
139093,22,107647,8,2,2.0,4.0
139094,75,107647,8,1,3.5,3.5
139095,59,107648,8,1,4.5,4.5
139096,56,107649,8,2,2.55,5.1
139097,24,107650,8,1,3.0,3.0
139098,8,107650,8,1,45.0,45.0
139099,47,107651,8,1,3.0,3.0
139100,87,107652,8,1,3.0,3.0
139101,48,107653,8,1,2.5,2.5
139102,27,107654,8,2,3.5,7.0
139103,39,107655,8,2,4.25,8.5
139104,65,107655,8,2,0.8,1.6
139105,24,107656,5,3,3.0,9.0
139106,40,107657,5,2,3.75,7.5
139107,65,107657,5,2,0.8,1.6
139108,45,107658,5,1,3.0,3.0
139109,38,107659,5,3,3.75,11.25
139110,65,107659,5,2,0.8,1.6
139111,73,107659,5,1,3.75,3.75
139112,57,107660,5,1,3.1,3.1
139113,22,107661,5,2,2.0,4.0
139114,54,107662,5,1,2.5,2.5
139115,73,107662,5,1,3.75,3.75
139116,44,107663,5,1,2.5,2.5
139117,70,107663,5,1,3.25,3.25
139118,24,107664,5,1,3.0,3.0
139119,41,107665,5,1,4.25,4.25
139120,65,107665,5,1,0.8,0.8
139121,87,107666,5,3,3.0,9.0
139122,31,107667,5,2,2.2,4.4
139123,35,107668,5,2,3.1,6.2
139124,18,107668,5,1,10.95,10.95
139125,87,107669,5,1,3.0,3.0
139126,77,107669,5,1,3.0,3.0
139127,40,107670,5,3,3.75,11.25
139128,84,107670,5,2,0.8,1.6
139129,23,107671,5,1,2.5,2.5
139130,57,107672,5,1,3.1,3.1
139131,73,107672,5,1,3.75,3.75
139132,55,107673,5,2,4.0,8.0
139133,43,107674,5,3,3.0,9.0
139134,76,107674,5,1,3.5,3.5
139135,54,107675,5,2,2.5,5.0
139136,25,107676,5,3,2.2,6.6000000000000005
139137,87,107677,5,2,3.0,6.0
139138,75,107677,5,1,3.5,3.5
139139,24,107678,5,1,3.0,3.0
139140,58,107679,5,1,3.5,3.5
139141,53,107680,5,2,3.0,6.0
139142,73,107680,5,1,3.75,3.75
139143,47,107681,5,3,3.0,9.0
139144,58,107682,5,2,3.5,7.0
139145,73,107682,5,1,3.75,3.75
139146,44,107683,5,2,2.5,5.0
139147,55,107684,8,1,4.0,4.0
139148,59,107685,5,1,4.5,4.5
139149,76,107685,5,1,3.5,3.5
139150,22,107686,8,1,2.0,2.0
139151,61,107687,8,2,4.75,9.5
139152,87,107688,5,2,2.1,4.2
139153,72,107688,5,2,2.65,5.3
139154,29,107689,5,1,2.5,2.5
139155,49,107690,5,2,3.0,6.0
139156,73,107690,5,1,3.75,3.75
139157,31,107691,8,1,2.2,2.2
139158,71,107692,8,1,3.75,3.75
139159,58,107693,8,1,3.5,3.5
139160,30,107694,8,2,3.0,6.0
139161,27,107695,8,1,3.5,3.5
139162,39,107696,5,1,4.25,4.25
139163,63,107696,5,1,0.8,0.8
139164,41,107697,8,2,4.25,8.5
139165,32,107698,5,1,3.0,3.0
139166,23,107699,5,1,2.5,2.5
139167,23,107700,5,3,2.5,7.5
139168,26,107701,5,1,3.0,3.0
139169,24,107702,8,1,3.0,3.0
139170,29,107703,8,1,2.5,2.5
139171,60,107704,5,2,3.75,7.5
139172,70,107704,5,1,3.25,3.25
139173,49,107705,5,1,3.0,3.0
139174,44,107706,8,1,2.5,2.5
139175,33,107707,8,1,3.5,3.5
139176,52,107708,8,1,2.5,2.5
139177,30,107709,8,2,3.0,6.0
139178,49,107710,8,2,3.0,6.0
139179,31,107711,5,1,2.2,2.2
139180,30,107712,5,2,3.0,6.0
139181,47,107713,5,2,3.0,6.0
139182,48,107714,5,3,2.5,7.5
139183,38,107715,3,1,3.75,3.75
139184,22,107716,5,1,2.0,2.0
139185,71,107716,5,1,3.75,3.75
139186,58,107717,8,2,3.5,7.0
139187,87,107718,5,1,3.0,3.0
139188,43,107719,8,2,3.0,6.0
139189,48,107720,3,1,2.5,2.5
139190,38,107721,8,1,3.75,3.75
139191,39,107722,8,2,4.25,8.5
139192,31,107723,5,3,2.2,6.6000000000000005
139193,49,107724,5,3,3.0,9.0
139194,43,107725,3,1,3.0,3.0
139195,52,107726,5,3,2.5,7.5
139196,41,107727,8,1,4.25,4.25
139197,32,107728,3,1,3.0,3.0
139198,53,107729,3,2,3.0,6.0
139199,33,107730,3,1,3.5,3.5
139200,31,107731,5,2,2.2,4.4
139201,51,107732,5,1,3.0,3.0
139202,72,107732,5,1,3.25,3.25
139203,47,107733,3,2,3.0,6.0
139204,56,107734,5,3,2.55,7.6499999999999995
139205,72,107734,5,1,3.25,3.25
139206,46,107735,5,1,2.5,2.5
139207,29,107736,3,2,2.5,5.0
139208,59,107737,5,1,4.5,4.5
139209,48,107738,5,1,2.5,2.5
139210,87,107739,5,2,3.0,6.0
139211,60,107740,5,3,3.75,11.25
139212,58,107741,5,2,3.5,7.0
139213,83,107741,5,1,14.0,14.0
139214,42,107742,8,2,2.5,5.0
139215,50,107743,3,1,2.5,2.5
139216,27,107744,5,2,3.5,7.0
139217,57,107745,3,2,3.1,6.2
139218,32,107746,8,1,3.0,3.0
139219,61,107747,3,1,4.75,4.75
139220,78,107747,3,1,4.5,4.5
139221,41,107748,3,2,4.25,8.5
139222,27,107749,8,1,3.5,3.5
139223,52,107750,5,1,2.5,2.5
139224,22,107751,5,1,2.0,2.0
139225,46,107752,5,1,2.5,2.5
139226,53,107753,5,3,3.0,9.0
139227,46,107754,5,2,2.5,5.0
139228,51,107755,8,1,3.0,3.0
139229,25,107756,8,1,2.2,2.2
139230,26,107757,5,2,3.0,6.0
139231,39,107758,8,2,4.25,8.5
139232,48,107759,3,2,2.5,5.0
139233,47,107760,5,1,3.0,3.0
139234,44,107761,3,2,2.5,5.0
139235,45,107762,8,1,3.0,3.0
139236,55,107763,3,1,4.0,4.0
139237,44,107764,3,2,2.5,5.0
139238,42,107765,5,2,2.5,5.0
139239,15,107765,5,1,9.25,9.25
139240,50,107766,5,3,2.5,7.5
139241,36,107767,3,1,3.75,3.75
139242,70,107768,8,1,3.25,3.25
139243,36,107769,5,3,3.75,11.25
139244,61,107770,8,2,4.75,9.5
139245,56,107771,3,2,2.55,5.1
139246,46,107772,5,2,2.5,5.0
139247,22,107773,8,1,2.0,2.0
139248,50,107774,8,2,2.5,5.0
139249,47,107775,3,1,3.0,3.0
139250,43,107776,3,1,3.0,3.0
139251,41,107777,3,2,4.25,8.5
139252,28,107778,3,1,2.0,2.0
139253,22,107779,3,2,2.0,4.0
139254,70,107779,3,1,3.25,3.25
139255,40,107780,8,2,3.75,7.5
139256,53,107781,5,1,3.0,3.0
139257,27,107782,8,2,3.5,7.0
139258,39,107783,3,1,4.25,4.25
139259,29,107784,8,2,2.5,5.0
139260,56,107785,8,1,2.55,2.55
139261,61,107786,8,2,4.75,9.5
139262,74,107786,8,1,3.5,3.5
139263,41,107787,8,1,4.25,4.25
139264,31,107788,5,1,2.2,2.2
139265,48,107789,3,2,2.5,5.0
139266,71,107789,3,1,3.75,3.75
139267,33,107790,8,2,3.5,7.0
139268,49,107791,5,3,3.0,9.0
139269,69,107791,5,1,3.25,3.25
139270,74,107792,8,1,3.5,3.5
139271,72,107793,8,1,3.25,3.25
139272,87,107793,8,1,2.1,2.1
139273,35,107794,3,2,3.1,6.2
